1004918556	V1818A	Android	江西	鹰潭	A_0_24:0.063137,A_25_29:0.015156,A_30_39:0.070063,A_40+:0.851644	female:0.000000,male:1.000000
1004926836	LON-AL00	Android	湖南	岳阳	A_0_24:0.240629,A_25_29:0.277096,A_30_39:0.203935,A_40+:0.278341	female:0.000000,male:1.000000
1005006034	EBG-AN00	Android	江苏	南通	A_0_24:0.203168,A_25_29:0.625102,A_30_39:0.168816,A_40+:0.002914	female:0.000000,male:1.000000
1005027644	OXF-AN00	Android	福建	泉州	A_0_24:0.069950,A_25_29:0.210253,A_30_39:0.366607,A_40+:0.353190	female:0.000000,male:1.000000
1005090266	ELE-AL00	Android	安徽	淮南	A_0_24:0.377051,A_25_29:0.476618,A_30_39:0.131794,A_40+:0.014538	female:0.000000,male:1.000000
1005205574	M2002J9E	Android	四川	眉山	A_0_24:0.013210,A_25_29:0.276092,A_30_39:0.575767,A_40+:0.134931	female:0.000000,male:1.000000
1005227156	COL-AL10	Android	山东	枣庄	A_0_24:0.273024,A_25_29:0.393356,A_30_39:0.279294,A_40+:0.054326	female:0.000000,male:1.000000
1005320134	OCE-AN50	Android	四川	成都	A_0_24:0.014994,A_25_29:0.026109,A_30_39:0.107553,A_40+:0.851345	female:0.273491,male:0.726509
1005487662	EVR-AN00	Android	北京	北京	A_0_24:0.065281,A_25_29:0.070125,A_30_39:0.067696,A_40+:0.796899	female:0.470131,male:0.529869
1005647448	RedmiNote7Pro	Android	广东	惠州	A_0_24:0.056423,A_25_29:0.155834,A_30_39:0.388147,A_40+:0.399597	female:0.000000,male:1.000000
1005831100	iPhone7Plus	IOS	湖南	长沙	A_0_24:0.247300,A_25_29:0.128363,A_30_39:0.190289,A_40+:0.434047	female:0.894356,male:0.105644
1005850082	JER-AN20	Android	山东	威海	A_0_24:0.112909,A_25_29:0.595295,A_30_39:0.275321,A_40+:0.016475	female:0.000000,male:1.000000
1005982202	EVA-AL10	Android	陕西	西安	A_0_24:0.169348,A_25_29:0.120569,A_30_39:0.508195,A_40+:0.201888	female:0.049787,male:0.950213
1006043472	LRA-AL00	Android	广东	广州	A_0_24:0.042488,A_25_29:0.230607,A_30_39:0.626295,A_40+:0.100610	female:0.049787,male:0.950213
1006117100	Redmi4A	Android	陕西	宝鸡	A_0_24:0.003455,A_25_29:0.019975,A_30_39:0.102613,A_40+:0.873956	female:0.299169,male:0.700831
1006150932	Redmi4	Android	北京	北京	A_0_24:0.016161,A_25_29:0.023362,A_30_39:0.085976,A_40+:0.874502	female:0.306490,male:0.693510
1006219792	ART-AL00x	Android	广西	崇左	A_0_24:0.389230,A_25_29:0.150037,A_30_39:0.097470,A_40+:0.363263	female:1.000000,male:0.000000
1006530048	Redmi6A	Android	广东	广州	A_0_24:0.057177,A_25_29:0.208193,A_30_39:0.524881,A_40+:0.209749	female:0.297473,male:0.702527
1006587910	PDCM00	Android	河北	保定	A_0_24:0.761994,A_25_29:0.233159,A_30_39:0.004733,A_40+:0.000113	female:1.000000,male:0.000000
1006761060	CDY-AN00	Android	湖北	潜江	A_0_24:0.004845,A_25_29:0.053991,A_30_39:0.586728,A_40+:0.354436	female:0.049787,male:0.950213
1006991380	vivoX9	Android	浙江	温州	A_0_24:0.798518,A_25_29:0.165711,A_30_39:0.030658,A_40+:0.005113	female:0.000000,male:1.000000
1007214930	iPhone	IOS	福建	福州	A_0_24:0.296316,A_25_29:0.163862,A_30_39:0.165042,A_40+:0.374780	female:0.906272,male:0.093728
100732446	Mi10Pro	Android	浙江	温州	A_0_24:0.033313,A_25_29:0.940110,A_30_39:0.026315,A_40+:0.000261	female:0.000000,male:1.000000
1007329348	MICC9e	Android	广东	茂名	A_0_24:0.802733,A_25_29:0.187025,A_30_39:0.006998,A_40+:0.003245	female:0.000000,male:1.000000
1007581852	ANA-AN00	Android	山西	临汾	A_0_24:0.250489,A_25_29:0.233084,A_30_39:0.202654,A_40+:0.313773	female:0.000000,male:1.000000
1007928398	HMA-AL00	Android	河北	保定	A_0_24:0.005692,A_25_29:0.010257,A_30_39:0.082894,A_40+:0.901157	female:0.358833,male:0.641167
1008265526	V2046A	Android	河南	洛阳	A_0_24:0.334253,A_25_29:0.133488,A_30_39:0.101459,A_40+:0.430800	female:0.049787,male:0.950213
1009485260	PACM00	Android	安徽	合肥	A_0_24:0.003549,A_25_29:0.113259,A_30_39:0.802304,A_40+:0.080888	female:0.000000,male:1.000000
1009958012	TEL-AN00	Android	山东	东营	A_0_24:0.102622,A_25_29:0.387960,A_30_39:0.390469,A_40+:0.118949	female:0.000000,male:1.000000
1010521890	SM-G8870	Android	重庆	重庆	A_0_24:0.030002,A_25_29:0.010815,A_30_39:0.060639,A_40+:0.898544	female:0.000000,male:1.000000
1010942460	ELE-AL00	Android	江苏	宿迁	A_0_24:0.983160,A_25_29:0.013601,A_30_39:0.002601,A_40+:0.000638	female:0.000000,male:1.000000
101185056	MI8	Android	云南	玉溪	A_0_24:0.029816,A_25_29:0.454608,A_30_39:0.490971,A_40+:0.024605	female:0.000000,male:1.000000
101202344	MI9	Android	江西	南昌	A_0_24:0.023564,A_25_29:0.852176,A_30_39:0.119768,A_40+:0.004492	female:0.000000,male:1.000000
1012081200	PEHM00	Android	广东	阳江	A_0_24:0.068954,A_25_29:0.150488,A_30_39:0.343291,A_40+:0.437266	female:0.049787,male:0.950213
1012257962	SEA-AL10	Android	湖南	衡阳	A_0_24:0.027536,A_25_29:0.102416,A_30_39:0.828202,A_40+:0.041845	female:0.258364,male:0.741636
1013725330	M2006C3LC	Android	安徽	淮南	A_0_24:0.168682,A_25_29:0.460922,A_30_39:0.325158,A_40+:0.045238	female:0.050947,male:0.949053
1013835284	PCT-AL10	Android	河南	焦作	A_0_24:0.082436,A_25_29:0.783048,A_30_39:0.133054,A_40+:0.001462	female:1.000000,male:0.000000
1013855002	vivoX9	Android	广东	汕头	A_0_24:0.228622,A_25_29:0.227814,A_30_39:0.210508,A_40+:0.333056	female:0.309968,male:0.690032
1014036828	iPhone7Plus	IOS	广东	广州	A_0_24:0.344249,A_25_29:0.138865,A_30_39:0.149510,A_40+:0.367376	female:0.919128,male:0.080872
1014686692	BND-AL00	Android	北京	北京	A_0_24:0.001094,A_25_29:0.013389,A_30_39:0.126248,A_40+:0.859269	female:0.000000,male:1.000000
1015099882	iPhone7Plus	IOS	山东	淄博	A_0_24:0.678719,A_25_29:0.191529,A_30_39:0.072657,A_40+:0.057095	female:0.049787,male:0.950213
1015242378	MIX2S	Android	河北	廊坊	A_0_24:0.012437,A_25_29:0.032427,A_30_39:0.146896,A_40+:0.808240	female:0.049787,male:0.950213
1015262916	MHA-AL00	Android	广西	防城港	A_0_24:0.014924,A_25_29:0.377725,A_30_39:0.583918,A_40+:0.023433	female:0.210328,male:0.789672
1015264536	MICC9ProPremiumEdition	Android	湖北	咸宁	A_0_24:0.193924,A_25_29:0.231860,A_30_39:0.467568,A_40+:0.106648	female:0.000000,male:1.000000
1015266552	VOG-AL00	Android	浙江	温州	A_0_24:0.105861,A_25_29:0.624083,A_30_39:0.256049,A_40+:0.014007	female:0.309763,male:0.690237
101526714	SM-G998N	Android	青海	西宁	A_0_24:0.999055,A_25_29:0.000943,A_30_39:0.000002,A_40+:0.000000	female:0.000000,male:1.000000
1015376578	OXF-AN10	Android	江苏	盐城	A_0_24:0.241853,A_25_29:0.074859,A_30_39:0.116117,A_40+:0.567171	female:0.049787,male:0.950213
1015394226	GLK-AL00	Android	湖北	武汉	A_0_24:0.251793,A_25_29:0.165646,A_30_39:0.285766,A_40+:0.296795	female:0.320315,male:0.679685
1015412946	MI6	Android	山东	聊城	A_0_24:0.621058,A_25_29:0.322901,A_30_39:0.030885,A_40+:0.025156	female:1.000000,male:0.000000
1015430270	RedmiK30Pro	Android	北京	北京	A_0_24:0.870076,A_25_29:0.099123,A_30_39:0.023688,A_40+:0.007113	female:0.000000,male:1.000000
1015436706	JSN-AL00	Android	辽宁	辽阳	A_0_24:0.661817,A_25_29:0.100372,A_30_39:0.155906,A_40+:0.081905	female:0.000000,male:1.000000
1015472922	HLK-AL00	Android	山东	潍坊	A_0_24:0.878829,A_25_29:0.088856,A_30_39:0.019453,A_40+:0.012862	female:0.275764,male:0.724236
1015481328	ANE-AL00	Android	安徽	合肥	A_0_24:0.006192,A_25_29:0.006291,A_30_39:0.044956,A_40+:0.942561	female:0.000000,male:1.000000
1015502036	TRT-AL00A	Android	福建	漳州	A_0_24:0.155125,A_25_29:0.115234,A_30_39:0.237090,A_40+:0.492550	female:0.318334,male:0.681666
1015547442	JER-AN20	Android	广西	梧州	A_0_24:0.542511,A_25_29:0.263701,A_30_39:0.156877,A_40+:0.036912	female:1.000000,male:0.000000
1015605960	MI6X	Android	广东	珠海	A_0_24:0.014041,A_25_29:0.090350,A_30_39:0.320286,A_40+:0.575322	female:0.000000,male:1.000000
1015612890	Mi10	Android	广东	深圳	A_0_24:0.000031,A_25_29:0.002780,A_30_39:0.247923,A_40+:0.749266	female:0.000000,male:1.000000
1015626192	SEA-AL10	Android	广东	珠海	A_0_24:0.474657,A_25_29:0.388072,A_30_39:0.084230,A_40+:0.053041	female:0.190004,male:0.809996
1015626408	vivoX21A	Android	浙江	台州	A_0_24:0.298461,A_25_29:0.043579,A_30_39:0.058592,A_40+:0.599368	female:0.049787,male:0.950213
1015654894	RedmiNote8	Android	四川	成都	A_0_24:0.240704,A_25_29:0.588234,A_30_39:0.121120,A_40+:0.049942	female:0.211422,male:0.788578
1015665694	LDN-AL00	Android	江西	九江	A_0_24:0.555187,A_25_29:0.047003,A_30_39:0.051487,A_40+:0.346323	female:0.000000,male:1.000000
1015677952	PCHM10	Android	北京	北京	A_0_24:0.008089,A_25_29:0.042695,A_30_39:0.296696,A_40+:0.652519	female:0.049787,male:0.950213
1015704762	RedmiNote7Pro	Android	河北	保定	A_0_24:0.125695,A_25_29:0.147926,A_30_39:0.387731,A_40+:0.338648	female:0.000000,male:1.000000
1015718820	INE-AL00	Android	广东	东莞	A_0_24:0.009775,A_25_29:0.052900,A_30_39:0.433689,A_40+:0.503636	female:0.000000,male:1.000000
1015756710	V1941A	Android	湖北	仙桃	A_0_24:0.111946,A_25_29:0.111636,A_30_39:0.175408,A_40+:0.601010	female:0.765921,male:0.234079
1015803212	vivoZ1	Android	湖南	衡阳	A_0_24:0.325544,A_25_29:0.032464,A_30_39:0.038984,A_40+:0.603008	female:0.057402,male:0.942598
1015813798	RedmiK20ProPremiumEdition	Android	福建	漳州	A_0_24:0.012377,A_25_29:0.268194,A_30_39:0.687756,A_40+:0.031672	female:0.000000,male:1.000000
1015844992	M2011K2C	Android	江苏	苏州	A_0_24:0.006200,A_25_29:0.356242,A_30_39:0.381156,A_40+:0.256401	female:0.000000,male:1.000000
1015847656	motog(8)	Android	湖北	湖北	A_0_24:0.006875,A_25_29:0.024509,A_30_39:0.149173,A_40+:0.819443	female:0.049787,male:0.950213
1015854270	RedmiNote8Pro	Android	重庆	重庆	A_0_24:0.003496,A_25_29:0.002300,A_30_39:0.112893,A_40+:0.881312	female:0.346693,male:0.653307
1015871280	iPhone8	IOS	浙江	杭州	A_0_24:0.721380,A_25_29:0.135461,A_30_39:0.096332,A_40+:0.046826	female:0.000000,male:1.000000
1015921590	LIO-L29	Android		Singapore	A_0_24:0.013229,A_25_29:0.147906,A_30_39:0.775560,A_40+:0.063306	female:0.143939,male:0.856061
1015998316	YAL-AL00	Android	广东	广州	A_0_24:0.418500,A_25_29:0.202220,A_30_39:0.166269,A_40+:0.213011	female:0.072872,male:0.927128
1016012910	SM-G9730	Android	重庆	重庆	A_0_24:0.862371,A_25_29:0.102112,A_30_39:0.016330,A_40+:0.019186	female:0.000000,male:1.000000
1016028724	PCT-AL10	Android	湖南	益阳	A_0_24:0.007967,A_25_29:0.024992,A_30_39:0.146825,A_40+:0.820216	female:0.000000,male:1.000000
1016051926	PAFM00	Android	安徽	蚌埠	A_0_24:0.113603,A_25_29:0.654430,A_30_39:0.202193,A_40+:0.029775	female:0.000000,male:1.000000
1016078288	JKM-AL00b	Android	山东	聊城	A_0_24:0.028015,A_25_29:0.273852,A_30_39:0.441405,A_40+:0.256728	female:0.000000,male:1.000000
1016095838	RedmiNote7	Android	江苏	泰州	A_0_24:0.015554,A_25_29:0.028456,A_30_39:0.119270,A_40+:0.836720	female:0.049787,male:0.950213
1016096594	MRD-AL00	Android	安徽	蚌埠	A_0_24:0.395252,A_25_29:0.122554,A_30_39:0.359426,A_40+:0.122768	female:0.051371,male:0.948629
1016098286	MI8	Android	浙江	杭州	A_0_24:0.014528,A_25_29:0.238643,A_30_39:0.710374,A_40+:0.036454	female:0.000000,male:1.000000
1016124088	VCE-AL00	Android	广东	深圳	A_0_24:0.275073,A_25_29:0.388068,A_30_39:0.283543,A_40+:0.053316	female:0.000000,male:1.000000
1016137976	MI4LTE	Android	广东	肇庆	A_0_24:0.115517,A_25_29:0.077706,A_30_39:0.132506,A_40+:0.674270	female:0.332759,male:0.667241
1016170500	PACM00	Android	江苏	无锡	A_0_24:0.350658,A_25_29:0.244337,A_30_39:0.197383,A_40+:0.207622	female:0.000000,male:1.000000
1016226256	iPhone7	IOS	四川	成都	A_0_24:0.022842,A_25_29:0.081944,A_30_39:0.504901,A_40+:0.390313	female:0.049787,male:0.950213
1016227264	RedmiNote8Pro	Android	北京	北京	A_0_24:0.499099,A_25_29:0.253492,A_30_39:0.113447,A_40+:0.133962	female:1.000000,male:0.000000
1016369384	OPPOR11	Android	湖南	岳阳	A_0_24:0.161609,A_25_29:0.189736,A_30_39:0.526977,A_40+:0.121677	female:0.000000,male:1.000000
1016415904	BLN-TL10	Android	河南	新乡	A_0_24:0.018108,A_25_29:0.020802,A_30_39:0.071686,A_40+:0.889404	female:0.049787,male:0.950213
1016468744	iPhone7Plus	IOS	四川	成都	A_0_24:0.066014,A_25_29:0.132985,A_30_39:0.499470,A_40+:0.301532	female:0.049787,male:0.950213
1016623354	SM-G9730	Android	北京	北京	A_0_24:0.116652,A_25_29:0.147439,A_30_39:0.320720,A_40+:0.415190	female:0.000000,male:1.000000
1016739400	HMA-AL00	Android	山东	枣庄	A_0_24:0.014867,A_25_29:0.134845,A_30_39:0.810779,A_40+:0.039509	female:0.000000,male:1.000000
1016823956	RedmiNote8Pro	Android	湖北	武汉	A_0_24:0.026689,A_25_29:0.274068,A_30_39:0.654625,A_40+:0.044618	female:0.049787,male:0.950213
1017027292	DUB-AL00	Android	山东	烟台	A_0_24:0.167865,A_25_29:0.206661,A_30_39:0.461128,A_40+:0.164346	female:0.000000,male:1.000000
101704176	Mi10Pro	Android	江西	南昌	A_0_24:0.280787,A_25_29:0.390038,A_30_39:0.320956,A_40+:0.008219	female:0.000000,male:1.000000
1017050854	DUB-AL00	Android	湖北	武汉	A_0_24:0.008895,A_25_29:0.067247,A_30_39:0.824354,A_40+:0.099504	female:0.519291,male:0.480709
1017235778	EVA-AL10	Android	江苏	泰州	A_0_24:0.246682,A_25_29:0.287564,A_30_39:0.271357,A_40+:0.194396	female:0.000000,male:1.000000
1017527738	MI4LTE	Android	天津	天津	A_0_24:0.053175,A_25_29:0.030372,A_30_39:0.053325,A_40+:0.863128	female:0.405452,male:0.594548
1017897864	BKK-AL10	Android	北京	北京	A_0_24:0.012404,A_25_29:0.018180,A_30_39:0.097270,A_40+:0.872146	female:0.538978,male:0.461022
1020593966	FRD-AL10	Android	江西	南昌	A_0_24:0.596943,A_25_29:0.042814,A_30_39:0.150391,A_40+:0.209852	female:0.428105,male:0.571895
102142122	JER-AN20	Android	新疆	乌鲁木齐	A_0_24:0.470261,A_25_29:0.284398,A_30_39:0.160359,A_40+:0.084983	female:0.049787,male:0.950213
1022602240	RedmiNote4X	Android	河南	商丘	A_0_24:0.262342,A_25_29:0.185472,A_30_39:0.175532,A_40+:0.376653	female:0.049787,male:0.950213
1023327678	ANA-AN00	Android	安徽	合肥	A_0_24:0.894898,A_25_29:0.103210,A_30_39:0.001229,A_40+:0.000663	female:0.000000,male:1.000000
1023635630	HLK-AL00a	Android	黑龙江	牡丹江	A_0_24:0.039133,A_25_29:0.281795,A_30_39:0.606895,A_40+:0.072177	female:0.049787,male:0.950213
1023756302	RedmiNote4X	Android	广东	湛江	A_0_24:0.369743,A_25_29:0.041603,A_30_39:0.246587,A_40+:0.342067	female:0.296449,male:0.703551
1024248330	RedmiNote5A	Android	广东	韶关	A_0_24:0.063178,A_25_29:0.556059,A_30_39:0.295788,A_40+:0.084974	female:0.000000,male:1.000000
1024321266	DUB-AL00	Android	湖北	武汉	A_0_24:0.003479,A_25_29:0.048739,A_30_39:0.690993,A_40+:0.256789	female:0.000000,male:1.000000
1024358022	vivoX20A	Android	江苏	南通	A_0_24:0.183520,A_25_29:0.206522,A_30_39:0.287516,A_40+:0.322442	female:0.478901,male:0.521099
1024539544	vivoZ1	Android	上海	上海	A_0_24:0.033884,A_25_29:0.179821,A_30_39:0.767241,A_40+:0.019054	female:0.000000,male:1.000000
1024577416	GM1910	Android	甘肃	张掖	A_0_24:0.988750,A_25_29:0.010869,A_30_39:0.000321,A_40+:0.000061	female:0.000000,male:1.000000
1025271586	SM-C9000	Android	广东	珠海	A_0_24:0.359253,A_25_29:0.159387,A_30_39:0.088183,A_40+:0.393177	female:0.315323,male:0.684677
1025643420	MAR-AL00	Android	湖北	襄阳	A_0_24:0.251763,A_25_29:0.548682,A_30_39:0.162702,A_40+:0.036853	female:0.661438,male:0.338562
1025652312	vivoY613	Android	山西	长治	A_0_24:0.142032,A_25_29:0.270711,A_30_39:0.320804,A_40+:0.266453	female:0.491669,male:0.508331
1025677180	MI6	Android	安徽	芜湖	A_0_24:0.848072,A_25_29:0.117774,A_30_39:0.027672,A_40+:0.006482	female:0.118596,male:0.881404
102646718	Mi10	Android	贵州	毕节	A_0_24:0.998879,A_25_29:0.000908,A_30_39:0.000211,A_40+:0.000003	female:0.000000,male:1.000000
1027818314	DVC-AN20	Android	上海	上海	A_0_24:0.027200,A_25_29:0.035476,A_30_39:0.102669,A_40+:0.834655	female:1.000000,male:0.000000
1028182382	GLK-AL00	Android	湖南	岳阳	A_0_24:0.735800,A_25_29:0.221557,A_30_39:0.034714,A_40+:0.007929	female:1.000000,male:0.000000
1028653820	EVR-AL00	Android	广东	深圳	A_0_24:0.000438,A_25_29:0.086120,A_30_39:0.897449,A_40+:0.015994	female:0.000000,male:1.000000
1029113178	DIG-AL00	Android	湖北	十堰	A_0_24:0.017451,A_25_29:0.015984,A_30_39:0.099820,A_40+:0.866745	female:0.000000,male:1.000000
1030446340	LIO-AN00	Android	四川	成都	A_0_24:0.001093,A_25_29:0.009766,A_30_39:0.216851,A_40+:0.772290	female:0.000000,male:1.000000
10317700	MI8UD	Android	湖北	黄石	A_0_24:0.004669,A_25_29:0.222241,A_30_39:0.770742,A_40+:0.002348	female:0.000000,male:1.000000
103245064	M2010J19SC	Android	浙江	嘉兴	A_0_24:0.060358,A_25_29:0.150769,A_30_39:0.498748,A_40+:0.290124	female:0.385326,male:0.614674
1032547074	V1824A	Android	甘肃	天水	A_0_24:0.920821,A_25_29:0.073836,A_30_39:0.005101,A_40+:0.000242	female:0.000000,male:1.000000
1033152440	MED-AL00	Android	山东	淄博	A_0_24:0.395902,A_25_29:0.272907,A_30_39:0.137039,A_40+:0.194151	female:0.094660,male:0.905340
1033704032	TEL-AN00a	Android	辽宁	营口	A_0_24:0.178481,A_25_29:0.260265,A_30_39:0.197630,A_40+:0.363624	female:0.199600,male:0.800400
1034174472	YAL-AL00	Android	山东	烟台	A_0_24:0.006110,A_25_29:0.022198,A_30_39:0.092161,A_40+:0.879531	female:0.081431,male:0.918569
103478246	M2011K2C	Android	湖北	武汉	A_0_24:0.990979,A_25_29:0.008930,A_30_39:0.000041,A_40+:0.000050	female:0.000000,male:1.000000
1035624514	RedmiNote7	Android	甘肃	金昌	A_0_24:0.444081,A_25_29:0.125238,A_30_39:0.085020,A_40+:0.345661	female:0.509890,male:0.490110
